lb,ub,bb_nodes,time,n_movements,n_reconfigurations,max_capacity,avg_capacity,n_shelves_used,gap,n_shelves,n_crops,n_time_units,instance_n,demand_mult,model
1,1,0,2.894379883,0.558823529,0.111111111,0.351851852,0.197140178,1.0,0.0,9,3,80,278,1.7,reconfigurations
12,12,4667,13.248876953,11.372340426,14.583333332999999,0.472222222,0.223892405,1.0,0.0,12,4,80,247,1.6,used-shelves
11,11,6672,4.64125,15.464285714,9.5,0.5069444439999999,0.263537271,0.916666667,0.0,12,2,80,77,1.2,used-shelves
3,3,21,1.968348877,16.87804878,0.428571429,0.488095238,0.289548023,1.0,0.0,7,1,60,177,1.4,reconfigurations
11,11,2505,7.592146972999999,11.512396694000001,10.583333332999999,0.6319444439999999,0.409839925,0.916666667,0.0,12,3,60,345,1.9,used-shelves
21,21,54651,24.948146973000004,10.389705882000001,19.0,0.842592593,0.5125410220000001,1.0,0.0,9,2,80,40,1.1,unmet-demand
0,93,30681,3600.0,1.0813953490000001,9.916666667000001,0.45833333299999995,0.26059322,1.0,1.0,12,3,60,21,1.0,movements
9,9,901,4.146515137,11.138297872,15.333333332999999,0.402777778,0.24569268600000002,0.75,0.0,12,3,80,347,1.9,used-shelves
4,82,75322,3600.0,0.953488372,11.555555556,0.425925926,0.23511486199999998,1.0,0.9512195121951219,9,3,80,386,2.0,movements
0,0,0,2.5055688480000002,3.3396226419999997,0.0,0.268518519,0.155180497,1.0,0.0,9,3,80,134,1.3,reconfigurations
0,0,0,1.070394043,6.387323943999999,0.0,0.625,0.22169479600000003,1.0,0.0,12,2,80,341,1.9,reconfigurations
0,1,0,1.6141218259999999,3.192307692,0.055555556,0.212962963,0.132325363,1.0,1.0,9,3,80,24,1.0,reconfigurations
8,8,57,1.404182861,12.775,9.416666667000001,0.45138888899999996,0.24246704300000002,0.666666667,0.0,12,2,60,194,1.5,used-shelves
0,0,0,2.248014893,3.553571429,0.0,0.305555556,0.16174402300000001,1.0,0.0,9,3,80,62,1.1,reconfigurations
0,1,0,0.843117187,7.542857142999999,0.071428571,0.27380952399999997,0.158227848,0.571428571,1.0,7,2,80,267,1.7,reconfigurations
230,230,0,0.6702368160000001,3.646341463,12.222222222000001,1.0,0.616760829,1.0,0.0,9,2,60,373,2.0,unmet-demand
12,12,0,0.330695068,0.0,3.714285714,0.19047619,0.154309825,1.0,0.0,7,1,80,251,1.6,unmet-demand
64,64,135528,174.67035205099998,7.9024390239999995,18.714285714000003,0.94047619,0.52742616,1.0,0.0,7,2,80,39,1.1,unmet-demand
90,90,2516,7.204441895,8.125,16.571428571,0.833333333,0.46413502100000004,1.0,0.0,7,2,80,153,1.4,unmet-demand
160,160,3870,5.554941895,6.0,18.777777778,1.0,0.5932203389999999,1.0,0.0,9,2,60,361,2.0,unmet-demand
8,8,1032,1.431461914,9.082758621,10.583333332999999,0.5347222220000001,0.319562147,0.666666667,0.0,12,2,60,296,1.8,used-shelves
6,6,4248,5.549066895,20.0,14.428571429000002,0.345238095,0.23385795,0.857142857,0.0,7,2,60,36,1.1,used-shelves
155,159,2550412,3600.0,5.7878787879999996,22.777777778,0.962962963,0.601265823,1.0,0.025157232704402517,9,3,80,242,1.6,unmet-demand
153,153,15612,17.157088867,3.9512195119999998,18.857142857,0.9523809520000001,0.6668684420000001,1.0,0.0,7,2,60,330,1.9,unmet-demand
9,9,4937,15.770449951,10.222222222000001,14.333333332999999,0.42361111100000004,0.23488045,0.75,0.0,12,3,80,133,1.3,used-shelves
78,78,299391,293.893887939,7.627586207,19.428571429,0.7976190479999999,0.44424352,1.0,0.0,7,2,80,45,1.1,unmet-demand
15,15,1989,5.259941895,21.94,2.142857143,0.7142857140000001,0.532687651,1.0,0.0,7,1,60,284,1.7,reconfigurations
4,4,497,2.129065186,17.181818182,8.571428571,0.130952381,0.072935503,0.571428571,0.0,7,2,80,45,1.1,used-shelves
6,6,893,3.5554611819999997,10.0,8.444444444,0.222222222,0.12193973599999999,0.666666667,0.0,9,3,60,56,1.1,used-shelves
1,1,280,18.344103027,0.038461537999999997,6.222222222,0.240740741,0.11345522699999999,1.0,0.0,9,2,80,40,1.1,movements
101,107,745000,3600.0,7.935135135,23.0,0.916666667,0.589398734,1.0,0.056074766355140186,12,4,80,65,1.1,unmet-demand
173,173,1860,3.1142341310000003,5.656652361,27.0,1.0,0.536831927,1.0,0.0,12,3,80,243,1.6,unmet-demand
80,83,602962,3600.0,4.96742671,18.888888889,0.842592593,0.575714955,1.0,0.03614457831325301,9,3,80,94,1.2,unmet-demand
9,9,10258,11.16497998,11.270833332999999,12.666666667000001,0.375,0.222134318,0.75,0.0,12,3,80,97,1.2,used-shelves
2,2,632,4.068245117,4.653846154,0.222222222,0.5277777779999999,0.246390458,1.0,0.0,9,2,60,229,1.6,reconfigurations
8,8,9830,44.342105957,9.32183908,0.666666667,0.638888889,0.37359353,1.0,0.0,12,3,80,387,2.0,reconfigurations
98,100,376186,3600.0,5.17270195,24.0,0.8888888890000001,0.5818389589999999,1.0,0.02,12,4,80,31,1.0,unmet-demand
133,137,353824,3600.0,6.964757709,24.166666666999998,0.9027777779999999,0.608034459,1.0,0.029197080291970802,12,4,80,173,1.4,unmet-demand
0,0,0,13.890226074000001,0.0,5.777777778,0.268518519,0.151898734,0.8888888890000001,0.0,9,2,80,118,1.3,movements
7,7,942,2.374853027,7.696629213,14.111111111,0.453703704,0.253452605,0.7777777779999999,0.0,9,2,60,115,1.3,used-shelves
0,0,0,1.935010986,0.0,3.714285714,0.35714285700000004,0.266343826,0.571428571,0.0,7,1,60,176,1.4,movements
16,16,9546,52.302194092,5.537190083,1.333333333,0.6319444439999999,0.409839925,1.0,0.0,12,3,60,345,1.9,reconfigurations
260,260,4869,11.481286133,7.9236111110000005,22.416666666999998,0.958333333,0.529184248,1.0,0.0,12,3,80,271,1.7,unmet-demand
14,14,0,0.469106934,0.0,2.857142857,0.25,0.202531646,1.0,0.0,7,1,80,359,1.9,unmet-demand
7,7,2479,8.845891112999999,11.291666667000001,16.444444444000002,0.37037037,0.19930947899999998,0.7777777779999999,0.0,9,3,60,20,1.0,used-shelves
9,9,2632,2.295008789,11.378378377999999,10.25,0.5972222220000001,0.30190678,0.75,0.0,12,2,60,152,1.4,used-shelves
1,16,166019,3600.0,0.163265306,10.0,0.430555556,0.22951977399999998,1.0,0.9375,12,2,60,152,1.4,movements
35,35,0,0.7665180659999999,7.139931741,9.555555556,1.0,0.45358649799999995,1.0,0.0,9,2,80,160,1.4,unmet-demand
5,5,0,1.130449951,23.235294118000002,13.142857142999999,0.485714286,0.36222760299999995,0.7142857140000001,0.0,7,1,60,248,1.6,used-shelves
4,4,0,0.7642128909999999,3.58974359,5.1428571430000005,0.214285714,0.095539482,0.571428571,0.0,7,2,80,15,1.0,used-shelves
60,60,4422,2.386041992,6.316831682999999,15.444444444,0.962962963,0.647363465,1.0,0.0,9,2,60,151,1.4,unmet-demand
2,2,9578,39.127852051,0.060606060999999996,8.285714286000001,0.19047619,0.081977095,1.0,0.0,7,2,80,51,1.1,movements
11,11,56157,126.21177905299999,12.730769230999998,18.333333333,0.513888889,0.321327684,0.916666667,0.0,12,3,60,273,1.7,used-shelves
4,4,4,3.608918945,9.377777777999999,0.444444444,0.5555555560000001,0.28738865399999997,1.0,0.0,9,3,80,382,2.0,reconfigurations
5,5,0,1.486831055,20.0,13.142857142999999,0.404761905,0.17110573,0.7142857140000001,0.0,7,2,60,360,2.0,used-shelves
14,14,6,2.253115967,19.807692308,2.0,0.7428571429999999,0.553995157,1.0,0.0,7,1,60,176,1.4,reconfigurations
1,1,263,2.2708518069999997,2.72,0.083333333,0.41666666700000005,0.270715631,1.0,0.0,12,2,60,158,1.4,reconfigurations
38,38,2694,1.661298096,7.108108108,16.222222222,0.981481481,0.595574388,1.0,0.0,9,2,60,13,1.0,unmet-demand
83,83,3743,4.909605957,9.616216216,20.777777778,0.944444444,0.5602636529999999,1.0,0.0,9,2,60,253,1.7,unmet-demand
280,280,7654,6.7549870610000005,5.1736111110000005,18.25,1.0,0.664556962,1.0,0.0,12,3,80,385,2.0,unmet-demand
7,7,761,1.78901001,12.6,14.0,0.5555555560000001,0.34604519799999994,0.7777777779999999,0.0,9,2,60,295,1.8,used-shelves
4,4,1896,12.388073975,1.426229508,0.444444444,0.435185185,0.279817954,1.0,0.0,9,3,60,200,1.5,reconfigurations
16,24,217025,3600.0,6.972477064,2.0,0.472222222,0.272239803,1.0,0.3333333333333333,12,4,80,352,1.9,reconfigurations
2,5,110630,3600.0,0.106382979,6.5,0.3125,0.157348805,1.0,0.6,12,2,80,41,1.1,movements
5,5,1060,2.4017048340000002,9.7,15.285714286,0.452380952,0.266343826,0.7142857140000001,0.0,7,2,60,6,1.0,used-shelves
308,308,5348,7.037618896000001,3.826955075,16.666666667,1.0,0.573799435,1.0,0.0,12,2,60,224,1.6,unmet-demand
7,7,0,0.739794189,9.5,2.916666667,0.41666666700000005,0.174929677,0.583333333,0.0,12,2,80,377,2.0,used-shelves
63,73,1356134,3600.0,8.762032086,22.5,0.930555556,0.62016526,1.0,0.136986301369863,12,3,80,61,1.1,unmet-demand
1,2,0,0.423718018,0.0,0.214285714,0.095238095,0.07715491299999999,0.28571428600000004,0.5,7,1,80,35,1.0,reconfigurations
7,7,3351,7.830338135,20.290322580999998,13.416666667000001,0.215277778,0.121659634,0.583333333,0.0,12,2,80,83,1.2,used-shelves
209,209,7995,7.919942871,5.040241449,20.888888889,1.0,0.588373183,1.0,0.0,9,3,80,348,1.9,unmet-demand
7,7,37,2.454991943,20.733333333,1.0,0.35714285700000004,0.19891500899999998,1.0,0.0,7,2,80,261,1.7,reconfigurations
288,288,3747,3.5581950680000003,4.325757576,16.333333333,1.0,0.5932203389999999,1.0,0.0,9,2,60,289,1.8,unmet-demand
0,0,0,4.79876001,3.6956521739999997,0.0,0.32638888899999996,0.158491561,1.0,0.0,12,4,80,28,1.0,reconfigurations
8,8,454865,2343.678599121,0.24242424199999998,7.142857143,0.39285714299999996,0.233050847,1.0,0.0,7,1,60,69,1.1,movements
5,5,892,3.41976001,0.867924528,3.222222222,0.268518519,0.155180497,0.5555555560000001,0.0,9,3,80,134,1.3,used-shelves
5,5,0,0.861232178,30.388888889,7.428571429,0.514285714,0.383535109,0.7142857140000001,0.0,7,1,60,392,2.0,used-shelves
1,1,0,0.6758298340000001,0.0,0.14285714300000002,0.071428571,0.057866184,0.28571428600000004,0.0,7,1,80,323,1.8,reconfigurations
2,2,0,1.967349854,1.8125,0.28571428600000004,0.35714285700000004,0.177516576,1.0,0.0,7,2,80,111,1.3,reconfigurations
2,2,861,7.5275849610000005,10.2,0.222222222,0.574074074,0.323488045,1.0,0.0,9,3,80,384,2.0,reconfigurations
8,8,4854,14.378875977,19.5625,7.166666667,0.333333333,0.23587570600000002,0.666666667,0.0,12,2,60,38,1.1,used-shelves
67,67,3600,8.022148193,10.36746988,17.888888889,0.916666667,0.5861581920000001,1.0,0.0,9,2,60,1,1.0,unmet-demand
1,1,0,0.43258203100000003,0.0,0.14285714300000002,0.035714286,0.028933092,0.28571428600000004,0.0,7,1,80,71,1.1,reconfigurations
0,6,172299,3600.0,0.11320754699999999,7.555555556,0.34259259299999995,0.190677966,1.0,1.0,9,2,60,121,1.3,movements
12,12,591,1.296552979,12.865853659,12.75,0.743055556,0.466101695,1.0,0.0,12,2,60,332,1.9,used-shelves
2,2,29,3.607936035,4.791666667,0.222222222,0.481481481,0.25632911399999997,1.0,0.0,9,3,80,242,1.6,reconfigurations
31,31,1650354,1128.791989014,9.405940594,19.0,0.833333333,0.530669895,1.0,0.0,7,2,60,0,1.0,unmet-demand
0,0,0,2.015594971,7.090909091,0.0,0.380952381,0.152049427,0.857142857,0.0,7,2,80,9,1.0,reconfigurations
103,111,269034,3600.0,8.231155779,25.833333333000002,0.9027777779999999,0.635196906,1.0,0.07207207207207207,12,4,80,101,1.2,unmet-demand
3,3,0,0.745624023,0.0,2.142857143,0.27380952399999997,0.158227848,0.428571429,0.0,7,2,80,267,1.7,used-shelves
125,125,5141,4.833856934,7.67965368,19.111111111,0.981481481,0.582234777,1.0,0.0,9,2,60,73,1.2,unmet-demand
18,18,478,1.3612878419999999,5.866359447000001,10.571428571,1.0,0.471971067,1.0,0.0,7,2,80,15,1.0,unmet-demand
9,9,903,3.4507229,18.6,12.888888889,0.509259259,0.334588826,1.0,0.0,9,2,60,73,1.2,used-shelves
100,100,5037,8.420012939,4.993690852,11.142857142999999,1.0,0.6567796610000001,1.0,0.0,7,2,60,156,1.4,unmet-demand
7,7,2103,6.985999023,2.4,1.0,0.35714285700000004,0.201928873,1.0,0.0,7,2,80,153,1.4,reconfigurations
99,99,31249,30.993968994,9.469314079,14.222222222000001,0.962962963,0.730192218,1.0,0.0,9,2,80,148,1.4,unmet-demand
0,74,57918,3600.0,1.574468085,9.444444444,0.314814815,0.19836785899999998,1.0,1.0,9,3,60,20,1.0,movements
94,94,2568,2.905834961,6.089238845,11.666666667000001,0.981481481,0.6756120529999999,1.0,0.0,9,2,60,121,1.3,unmet-demand
7,7,66,1.7287949219999998,14.8125,1.0,0.761904762,0.451977401,1.0,0.0,7,1,60,213,1.5,reconfigurations
8,8,800,3.190751953,10.136842105,20.888888889,0.518518519,0.28633380199999997,0.8888888890000001,0.0,9,3,80,348,1.9,used-shelves
3,3,0,4.29,1.0,1.142857143,0.035714286,0.028933092,0.28571428600000004,0.0,7,1,80,179,1.4,movements
0,0,0,2.850206055,0.7142857140000001,0.0,0.194444444,0.11697140199999999,1.0,0.0,9,3,80,130,1.3,reconfigurations
0,0,0,4.075678955,0.0,1.285714286,0.047619048,0.038577456,0.28571428600000004,0.0,7,1,80,71,1.1,movements
3,10,364857,3600.0,0.133333333,10.111111111,0.25925925899999996,0.137599625,1.0,0.7,9,2,80,16,1.0,movements
7,7,2393,4.395734863,10.346938776,12.166666667000001,0.402777778,0.248352166,0.583333333,0.0,12,2,60,14,1.0,used-shelves
102,102,509,1.2351770020000001,10.804347825999999,21.666666666999998,0.958333333,0.535337553,1.0,0.0,12,2,80,41,1.1,unmet-demand
6,6,0,0.8493349609999999,22.68,12.0,0.7142857140000001,0.532687651,0.857142857,0.0,7,1,60,284,1.7,used-shelves
0,0,0,2.1841469730000003,2.80952381,0.0,0.39583333299999995,0.238660338,1.0,0.0,12,3,80,205,1.5,reconfigurations
3,3,0,1.0488811040000001,6.177777777999999,0.857142857,0.19047619,0.101717902,0.428571429,0.0,7,2,80,339,1.9,used-shelves
12,12,4268,21.215299072,9.017699115,16.333333333,0.42361111100000004,0.240770042,1.0,0.0,12,4,80,172,1.4,used-shelves
7,7,1839,4.797638916,8.392405063,12.777777777999999,0.41666666700000005,0.20089076399999997,0.7777777779999999,0.0,9,3,80,98,1.2,used-shelves
27,27,428,0.9765649409999999,6.467105263,14.555555556,0.962962963,0.486990155,1.0,0.0,9,2,80,88,1.2,unmet-demand
135,135,192,1.192531982,8.635416667000001,24.083333333000002,1.0,0.47072784799999995,1.0,0.0,12,2,80,221,1.6,unmet-demand
126,137,283167,3600.0,7.066137566,28.0,0.9027777779999999,0.490242616,1.0,0.08029197080291971,12,4,80,66,1.1,unmet-demand
119,121,1622337,3600.0,6.708994709,23.714285714000003,0.80952381,0.45087402,1.0,0.01652892561983471,7,2,80,9,1.0,unmet-demand
0,0,0,0.873756836,5.658536585,0.0,0.214285714,0.092676311,0.428571429,0.0,7,2,80,51,1.1,reconfigurations
0,31,192844,3600.0,0.794871795,8.285714286000001,0.28571428600000004,0.18664245399999999,1.0,1.0,7,2,60,42,1.1,movements
0,0,0,0.7405390629999999,9.888888889,0.0,0.37962963,0.23148148100000002,0.8888888890000001,0.0,9,2,60,121,1.3,reconfigurations
108,108,352,0.9152290040000001,6.283993115,11.333333332999999,1.0,0.623681435,1.0,0.0,12,2,80,269,1.7,unmet-demand
7,7,404,1.7246140140000001,15.092592593,9.777777777999999,0.46296296299999995,0.231715893,0.7777777779999999,0.0,9,2,80,220,1.6,used-shelves
3,3,3285,15.714520996,6.926174497000001,0.25,0.5625,0.300984529,1.0,0.0,12,3,80,351,1.9,reconfigurations
0,0,0,1.46999707,5.825,0.0,0.41666666700000005,0.152133146,0.8888888890000001,0.0,9,2,80,232,1.6,reconfigurations
77,80,596449,3600.0,6.075987842000001,24.5,0.9236111109999999,0.520657525,1.0,0.0375,12,4,80,29,1.0,unmet-demand
274,274,4591,17.271319092,5.218894009,26.916666666999998,0.979166667,0.5228551339999999,1.0,0.0,12,3,80,163,1.4,unmet-demand
7,7,167,1.107083984,10.115384615,10.777777777999999,0.5277777779999999,0.246390458,0.7777777779999999,0.0,9,2,60,229,1.6,used-shelves
4,4,2510,6.689519043,2.463157895,0.444444444,0.5555555560000001,0.34604519799999994,1.0,0.0,9,2,60,295,1.8,reconfigurations
0,85,79989,3600.0,1.25,9.444444444,0.453703704,0.24183929699999998,1.0,1.0,9,3,60,308,1.8,movements
7,7,7706647,3243.231793945,10.443037975,16.0,0.40740740700000005,0.232887951,0.7777777779999999,0.0,9,3,80,132,1.3,used-shelves
11,11,6847,20.925435059,0.11827957,7.571428571,0.595238095,0.28147699800000003,1.0,0.0,7,1,60,142,1.3,movements
0,0,0,0.80373999,7.164948454,0.0,0.305555556,0.140822785,0.666666667,0.0,12,2,80,53,1.1,reconfigurations
94,94,233,0.905913086,6.251336898,11.416666667000001,1.0,0.6157700420000001,1.0,0.0,12,2,80,341,1.9,unmet-demand
156,156,96648,302.97799707,4.430939227,18.666666667,0.935185185,0.63559322,1.0,0.0,9,3,60,164,1.4,unmet-demand
8,8,7708,30.227361084,8.244444443999999,0.8888888890000001,0.41666666700000005,0.26977401100000004,1.0,0.0,9,2,60,109,1.3,reconfigurations
12,12,1753,7.780416992,10.833333332999999,12.75,0.36111111100000004,0.209300281,1.0,0.0,12,4,80,136,1.3,used-shelves
1,38,48150,3600.0,0.520547945,8.416666667000001,0.368055556,0.22033898300000002,1.0,0.9736842105263158,12,3,60,57,1.1,movements
152,152,411852,1433.3178940429998,6.872262774,26.888888889,0.898148148,0.500468823,1.0,0.0,9,3,80,162,1.4,unmet-demand
5,5,136,1.1389140629999999,2.868421053,7.714285714,0.857142857,0.521549126,1.0,0.0,7,2,80,51,1.1,unmet-demand
9,36,175447,3600.0,1.44,9.285714286000001,0.297619048,0.196529459,1.0,0.75,7,2,60,180,1.5,movements
7,7,5090,2.307409912,14.947368420999998,9.285714286000001,0.6785714290000001,0.40254237299999995,1.0,0.0,7,1,60,69,1.1,used-shelves
3,3,116,3.709001953,4.380952381,0.333333333,0.305555556,0.166783872,1.0,0.0,9,3,80,240,1.6,reconfigurations
6,6,0,0.7731318359999999,6.97,4.25,0.256944444,0.14047116699999998,0.5,0.0,12,2,80,89,1.2,used-shelves
9,9,1054,3.2765910639999998,10.564814815,13.5,0.5277777779999999,0.280131827,0.75,0.0,12,2,60,80,1.2,used-shelves
36,36,0,0.358291992,0.0,3.142857143,0.25,0.202531646,1.0,0.0,7,1,80,323,1.8,unmet-demand
108,113,1721262,3600.0,5.803617571,20.111111111,0.9722222220000001,0.636427567,1.0,0.04424778761061947,9,3,80,276,1.7,unmet-demand
0,0,0,0.762946045,5.907692308,0.0,0.380952381,0.146925859,0.571428571,0.0,7,2,80,231,1.6,reconfigurations
12,12,1499,7.19490918,12.824324324,18.583333333,0.381944444,0.195499297,1.0,0.0,12,4,80,102,1.2,used-shelves
11,11,15379,39.251229004,11.706666667,16.25,0.333333333,0.20402602,0.916666667,0.0,12,4,80,100,1.2,used-shelves
20,20,0,0.360338867,0.0,4.285714286,0.19047619,0.154309825,1.0,0.0,7,1,80,107,1.2,unmet-demand
61,61,0,0.255852051,10.534351145,13.0,1.0,0.745762712,1.0,0.0,7,1,60,176,1.4,unmet-demand
7,7,4274,3.267988037,11.728571429,15.714285714,0.607142857,0.35714285700000004,1.0,0.0,7,2,60,120,1.3,used-shelves
2,2,11,2.119409912,11.470588235,0.28571428600000004,0.242857143,0.18111380100000002,1.0,0.0,7,1,60,104,1.2,reconfigurations
0,0,0,0.8539941409999999,0.8125,0.0,0.404761905,0.242130751,1.0,0.0,7,2,60,192,1.5,reconfigurations
5,5,10663,104.648299805,1.5671641790000002,0.41666666700000005,0.291666667,0.17097398,1.0,0.0,12,4,80,174,1.4,reconfigurations
7,7,523,0.920822021,14.8125,10.0,0.761904762,0.451977401,1.0,0.0,7,1,60,213,1.5,used-shelves
138,138,1389,1.181650879,4.434659091,13.428571429000002,1.0,0.647699758,1.0,0.0,7,2,60,264,1.7,unmet-demand
3,3,383,6.036515137,5.222222222,0.25,0.666666667,0.33008087199999997,1.0,0.0,12,2,80,185,1.5,reconfigurations
3,3,607,3.578567871,4.3,0.428571429,0.607142857,0.35714285700000004,1.0,0.0,7,2,60,120,1.3,reconfigurations
0,0,0,12.403730957,0.0,4.666666667,0.3125,0.130537975,0.833333333,0.0,12,2,80,269,1.7,movements
0,26,102128,3600.0,0.183098592,7.75,0.6319444439999999,0.342514124,1.0,1.0,12,2,60,194,1.5,movements
5,5,1955,7.793948975,6.84375,0.41666666700000005,0.222222222,0.132559775,1.0,0.0,12,2,80,47,1.1,reconfigurations
3,3,596,2.307869873,3.773809524,0.333333333,0.694444444,0.291902072,1.0,0.0,9,2,60,301,1.8,reconfigurations
0,89,14905,3600.0,1.289855072,13.0,0.291666667,0.164556962,1.0,1.0,12,4,80,101,1.2,movements
133,133,69812,284.228137939,5.075156576,18.0,0.962962963,0.664556962,1.0,0.0,9,3,80,240,1.6,unmet-demand
6,6,2370,5.554719971,10.921568627000001,18.111111111,0.296296296,0.144631974,0.666666667,0.0,9,3,80,60,1.1,used-shelves
153,153,1231,2.159754883,8.151515152,16.583333333,1.0,0.5932203389999999,1.0,0.0,12,2,60,218,1.6,unmet-demand
7,7,211,1.965031006,21.047619047999998,4.166666667,0.291666667,0.167721519,0.583333333,0.0,12,2,80,11,1.0,used-shelves
6,6,4192,49.520953125,0.7222222220000001,0.5,0.36111111100000004,0.209300281,1.0,0.0,12,4,80,136,1.3,reconfigurations
1,28,198660,3600.0,0.325581395,8.714285713999999,0.666666667,0.37328490700000005,1.0,0.9642857142857143,7,2,60,372,2.0,movements
0,0,0,4.400312012,0.0,1.285714286,0.047619048,0.038577456,0.28571428600000004,0.0,7,1,80,287,1.7,movements
7,7,321,4.839553955,6.215384615,0.7777777779999999,0.62962963,0.34997655899999996,1.0,0.0,9,3,80,386,2.0,reconfigurations
220,224,1404400,3600.0,5.6486013989999995,25.75,0.9097222220000001,0.644514768,1.0,0.017857142857142856,12,4,80,280,1.7,unmet-demand
3,3,0,0.8945051270000001,6.268292682999999,7.571428571,0.214285714,0.092676311,0.428571429,0.0,7,2,80,51,1.1,used-shelves
1,1,0,4.332052002,4.696202532,0.111111111,0.40740740700000005,0.223042663,1.0,0.0,9,3,80,132,1.3,reconfigurations
6,6,707,2.053248047,9.316455696,7.666666667,0.333333333,0.18655838,0.5,0.0,12,2,60,50,1.1,used-shelves
38,41,4251853,3600.0,8.146875,22.0,0.9652777779999999,0.5313818570000001,1.0,0.07317073170731707,12,3,80,27,1.0,unmet-demand
12,12,1972,6.304068115,17.563380282,16.5,0.472222222,0.241561181,1.0,0.0,12,3,80,343,1.9,used-shelves
3,3,0,4.493166016,1.0,1.142857143,0.035714286,0.028933092,0.28571428600000004,0.0,7,1,80,143,1.3,movements
94,94,11871,13.294130859000001,7.092485549,15.083333332999999,1.0,0.626177024,1.0,0.0,12,3,60,93,1.2,unmet-demand
14,14,50111,130.54992309600001,13.328947368,1.166666667,0.5277777779999999,0.342749529,1.0,0.0,12,2,60,182,1.5,reconfigurations
7,7,1253,10.069397948999999,20.621621622,14.111111111,0.34259259299999995,0.168659165,0.7777777779999999,0.0,9,3,80,54,1.1,used-shelves
7,7,154,0.890114014,16.909090909,9.285714286000001,0.654761905,0.38841807899999997,1.0,0.0,7,1,60,105,1.2,used-shelves
9,9,2768,10.153855957000001,8.157894737000001,1.0,0.666666667,0.321964369,1.0,0.0,9,2,80,256,1.7,reconfigurations
4,4,1246,11.672677002,6.176470588,0.444444444,0.518518519,0.327369743,1.0,0.0,9,3,60,272,1.7,reconfigurations
3,3,6085,17.790937012,7.483333332999999,0.333333333,0.34259259299999995,0.18832391699999998,1.0,0.0,9,2,60,7,1.0,reconfigurations
93,93,0,0.19787085,7.118644067999999,17.285714285999997,1.0,0.5932203389999999,1.0,0.0,7,1,60,213,1.5,unmet-demand
163,163,795354,851.155195068,7.947222222000001,16.0,0.9861111109999999,0.6061005629999999,1.0,0.0,12,2,80,113,1.3,unmet-demand
10,10,1663,11.527990967000001,5.3571428569999995,0.833333333,0.48611111100000004,0.28481012699999997,1.0,0.0,12,2,80,335,1.9,reconfigurations
165,165,21,0.7004548340000001,5.002409639,10.333333332999999,1.0,0.588512241,1.0,0.0,9,2,60,259,1.7,unmet-demand
68,68,55920,186.76762793,3.835766423,23.444444444000002,0.907407407,0.5228551339999999,1.0,0.0,9,3,80,130,1.3,unmet-demand
6,6,0,0.309279053,5.339285714,7.714285714,0.7142857140000001,0.33898305100000004,0.857142857,0.0,7,1,60,142,1.3,used-shelves
11,11,2092,4.551796143,12.06870229,16.75,0.5277777779999999,0.303709564,0.916666667,0.0,12,3,80,311,1.8,used-shelves
5,5,363,4.811552002,9.617021277000001,0.5555555560000001,0.435185185,0.249413971,1.0,0.0,9,2,80,118,1.3,reconfigurations
75,75,1351,1.055887939,9.034482759,12.285714286,1.0,0.745762712,1.0,0.0,7,1,60,32,1.0,unmet-demand
9,9,2699,23.984005859,12.735632184000002,12.5,0.430555556,0.271186441,0.75,0.0,12,3,60,57,1.1,used-shelves
8,8,1286,5.455085937000001,9.030769231,14.111111111,0.62962963,0.34997655899999996,0.8888888890000001,0.0,9,3,80,386,2.0,used-shelves
0,104,46930,3600.0,2.260869565,10.555555556,0.34259259299999995,0.22190834899999998,1.0,1.0,9,3,60,164,1.4,movements
2,2,23200,69.096218018,0.052631579000000005,9.714285713999999,0.166666667,0.10066305,1.0,0.0,7,2,80,123,1.3,movements
24,58,292608,3600.0,0.966666667,7.0,0.857142857,0.639225182,1.0,0.5862068965517241,7,1,60,320,1.8,movements
76,76,21122,3.18850708,5.758490566,8.571428571,0.988095238,0.5720338979999999,1.0,0.0,7,1,60,70,1.1,unmet-demand
0,0,0,0.41514502,6.443181817999999,0.0,0.535714286,0.276029056,0.7142857140000001,0.0,7,1,60,178,1.4,reconfigurations
8,8,1283,9.33097998,6.861702127999999,0.8888888890000001,0.481481481,0.320778406,1.0,0.0,9,3,60,308,1.8,reconfigurations
7,7,3750,14.300794922,18.730769231,0.999999999,0.37142857100000004,0.276997579,1.0,0.0,7,1,60,68,1.1,reconfigurations
0,47,30223,3600.0,0.540229885,12.5,0.32638888899999996,0.17783052,1.0,1.0,12,3,80,25,1.0,movements
144,144,0,0.289963135,4.947368421,11.428571429000002,1.0,0.5932203389999999,1.0,0.0,7,1,60,321,1.8,unmet-demand
5,5,77,0.912104004,6.5360000000000005,6.0,0.29861111100000004,0.17774261600000002,0.41666666700000005,0.0,12,2,80,197,1.5,used-shelves
9,9,0,1.547572021,11.101694915,6.8888888889999995,0.5277777779999999,0.25902484800000003,1.0,0.0,9,2,80,76,1.2,used-shelves
141,141,5385,5.127419188999999,4.783783784,12.111111111,1.0,0.6638418079999999,1.0,0.0,9,2,60,79,1.2,unmet-demand
4,4,0,0.774102051,16.607142857,8.428571429,0.333333333,0.197740113,0.571428571,0.0,7,1,60,141,1.3,used-shelves
5,5,0,0.813164062,5.438095238,7.142857143,0.583333333,0.237341772,0.7142857140000001,0.0,7,2,80,303,1.8,used-shelves
